borough,variable,value,borough_category,is_per_capita
Hillingdon,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Outer London,0
Hounslow,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Outer London,0
Islington,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Inner London,0
Kensington and Chelsea,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Inner London,0
Kingston upon Thames,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Outer London,0
Lambeth,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Inner London,0
Lewisham,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Inner London,0
Merton,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Outer London,0
Newham,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Inner London,0
Redbridge,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Outer London,0
Richmond upon Thames,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Outer London,0
Southwark,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Inner London,0
Sutton,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Outer London,0
Tower Hamlets,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Inner London,0
Waltham Forest,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Outer London,0
Wandsworth,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Inner London,0
Westminster,Appropriations to(+)/ from(-) unequal pay back pay account,0.0,Inner London,0
Barking and Dagenham,Specific and special grants outside AEF [SG line 799 as income],-83508.0,Outer London,0
Barnet,Specific and special grants outside AEF [SG line 799 as income],-171136.0,Outer London,0
Bexley,Specific and special grants outside AEF [SG line 799 as income],-60501.0,Outer London,0
Brent,Specific and special grants outside AEF [SG line 799 as income],-227094.0,Outer London,0
Bromley,Specific and special grants outside AEF [SG line 799 as income],-75753.0,Outer London,0
Camden,Specific and special grants outside AEF [SG line 799 as income],-126298.0,Inner London,0
Croydon,Specific and special grants outside AEF [SG line 799 as income],-134227.0,Outer London,0
Ealing,Specific and special grants outside AEF [SG line 799 as income],-166984.0,Outer London,0
Enfield,Specific and special grants outside AEF [SG line 799 as income],-208861.0,Outer London,0
Greenwich,Specific and special grants outside AEF [SG line 799 as income],-134153.0,Outer London,0
Hackney,Specific and special grants outside AEF [SG line 799 as income],-295209.0,Inner London,0
Hammersmith and Fulham,Specific and special grants outside AEF [SG line 799 as income],-90163.0,Inner London,0
Haringey,Specific and special grants outside AEF [SG line 799 as income],-234123.0,Inner London,0
Harrow,Specific and special grants outside AEF [SG line 799 as income],-93193.0,Outer London,0
Havering,Specific and special grants outside AEF [SG line 799 as income],-78359.0,Outer London,0
Hillingdon,Specific and special grants outside AEF [SG line 799 as income],-92328.0,Outer London,0
Hounslow,Specific and special grants outside AEF [SG line 799 as income],-96364.0,Outer London,0
Islington,Specific and special grants outside AEF [SG line 799 as income],-149609.0,Inner London,0
Kensington and Chelsea,Specific and special grants outside AEF [SG line 799 as income],-113378.0,Inner London,0
Kingston upon Thames,Specific and special grants outside AEF [SG line 799 as income],-49073.0,Outer London,0
Lambeth,Specific and special grants outside AEF [SG line 799 as income],-163289.0,Inner London,0
Lewisham,Specific and special grants outside AEF [SG line 799 as income],-196545.0,Inner London,0
Merton,Specific and special grants outside AEF [SG line 799 as income],-64982.0,Outer London,0
Newham,Specific and special grants outside AEF [SG line 799 as income],-219754.0,Inner London,0
Redbridge,Specific and special grants outside AEF [SG line 799 as income],-161498.0,Outer London,0
Richmond upon Thames,Specific and special grants outside AEF [SG line 799 as income],-44967.0,Outer London,0
Southwark,Specific and special grants outside AEF [SG line 799 as income],-126666.0,Inner London,0
Sutton,Specific and special grants outside AEF [SG line 799 as income],-47188.0,Outer London,0
Tower Hamlets,Specific and special grants outside AEF [SG line 799 as income],-201474.0,Inner London,0
Waltham Forest,Specific and special grants outside AEF [SG line 799 as income],-195326.0,Outer London,0
Wandsworth,Specific and special grants outside AEF [SG line 799 as income],-132164.0,Inner London,0
Westminster,Specific and special grants outside AEF [SG line 799 as income],-186765.0,Inner London,0
Barking and Dagenham,Business Rates Supplement  (GLA only),0.0,Outer London,0
Barnet,Business Rates Supplement  (GLA only),0.0,Outer London,0
Bexley,Business Rates Supplement  (GLA only),0.0,Outer London,0
Brent,Business Rates Supplement  (GLA only),0.0,Outer London,0
Bromley,Business Rates Supplement  (GLA only),0.0,Outer London,0
Camden,Business Rates Supplement  (GLA only),0.0,Inner London,0
Croydon,Business Rates Supplement  (GLA only),0.0,Outer London,0
Ealing,Business Rates Supplement  (GLA only),0.0,Outer London,0
Enfield,Business Rates Supplement  (GLA only),0.0,Outer London,0
Greenwich,Business Rates Supplement  (GLA only),0.0,Outer London,0
Hackney,Business Rates Supplement  (GLA only),0.0,Inner London,0
Hammersmith and Fulham,Business Rates Supplement  (GLA only),0.0,Inner London,0
Haringey,Business Rates Supplement  (GLA only),0.0,Inner London,0
Harrow,Business Rates Supplement  (GLA only),0.0,Outer London,0
Havering,Business Rates Supplement  (GLA only),0.0,Outer London,0
Hillingdon,Business Rates Supplement  (GLA only),0.0,Outer London,0
Hounslow,Business Rates Supplement  (GLA only),0.0,Outer London,0
Islington,Business Rates Supplement  (GLA only),0.0,Inner London,0
Kensington and Chelsea,Business Rates Supplement  (GLA only),0.0,Inner London,0
Kingston upon Thames,Business Rates Supplement  (GLA only),0.0,Outer London,0
Lambeth,Business Rates Supplement  (GLA only),0.0,Inner London,0
Lewisham,Business Rates Supplement  (GLA only),0.0,Inner London,0
Merton,Business Rates Supplement  (GLA only),0.0,Outer London,0
Newham,Business Rates Supplement  (GLA only),0.0,Inner London,0
Redbridge,Business Rates Supplement  (GLA only),0.0,Outer London,0
Richmond upon Thames,Business Rates Supplement  (GLA only),0.0,Outer London,0
Southwark,Business Rates Supplement  (GLA only),0.0,Inner London,0
Sutton,Business Rates Supplement  (GLA only),0.0,Outer London,0
Tower Hamlets,Business Rates Supplement  (GLA only),0.0,Inner London,0
Waltham Forest,Business Rates Supplement  (GLA only),0.0,Outer London,0
Wandsworth,Business Rates Supplement  (GLA only),0.0,Inner London,0
Westminster,Business Rates Supplement  (GLA only),0.0,Inner London,0
Barking and Dagenham,Community Infrastructure levy,0.0,Outer London,0
Barnet,Community Infrastructure levy,0.0,Outer London,0
Bexley,Community Infrastructure levy,0.0,Outer London,0
Brent,Community Infrastructure levy,0.0,Outer London,0
Bromley,Community Infrastructure levy,0.0,Outer London,0
Camden,Community Infrastructure levy,0.0,Inner London,0
Croydon,Community Infrastructure levy,0.0,Outer London,0
Ealing,Community Infrastructure levy,0.0,Outer London,0
Enfield,Community Infrastructure levy,-22.0,Outer London,0
Greenwich,Community Infrastructure levy,0.0,Outer London,0
Hackney,Community Infrastructure levy,0.0,Inner London,0
Hammersmith and Fulham,Community Infrastructure levy,0.0,Inner London,0
Haringey,Community Infrastructure levy,0.0,Inner London,0
Harrow,Community Infrastructure levy,0.0,Outer London,0
Havering,Community Infrastructure levy,0.0,Outer London,0
Hillingdon,Community Infrastructure levy,0.0,Outer London,0
Hounslow,Community Infrastructure levy,-190.0,Outer London,0
Islington,Community Infrastructure levy,0.0,Inner London,0
Kensington and Chelsea,Community Infrastructure levy,0.0,Inner London,0
Kingston upon Thames,Community Infrastructure levy,0.0,Outer London,0
Lambeth,Community Infrastructure levy,0.0,Inner London,0
Lewisham,Community Infrastructure levy,0.0,Inner London,0
Merton,Community Infrastructure levy,0.0,Outer London,0
Newham,Community Infrastructure levy,-5000.0,Inner London,0
Redbridge,Community Infrastructure levy,0.0,Outer London,0
Richmond upon Thames,Community Infrastructure levy,0.0,Outer London,0
Southwark,Community Infrastructure levy,0.0,Inner London,0
Sutton,Community Infrastructure levy,0.0,Outer London,0
Tower Hamlets,Community Infrastructure levy,0.0,Inner London,0
Waltham Forest,Community Infrastructure levy,-339.0,Outer London,0
Wandsworth,Community Infrastructure levy,0.0,Inner London,0
Westminster,Community Infrastructure levy,0.0,Inner London,0
Barking and Dagenham,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Barnet,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Bexley,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Brent,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Bromley,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Camden,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Inner London,0
Croydon,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),41.0,Outer London,0
Ealing,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Enfield,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Greenwich,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Hackney,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Inner London,0
Hammersmith and Fulham,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Inner London,0
Haringey,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Inner London,0
Harrow,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Havering,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Hillingdon,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Hounslow,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Islington,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Inner London,0
Kensington and Chelsea,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Inner London,0
Kingston upon Thames,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Lambeth,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Inner London,0
Lewisham,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Inner London,0
Merton,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Newham,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),60.0,Inner London,0
Redbridge,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Richmond upon Thames,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Southwark,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),1.0,Inner London,0
Sutton,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Tower Hamlets,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Inner London,0
Waltham Forest,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Outer London,0
Wandsworth,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Inner London,0
Westminster,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),0.0,Inner London,0
Barking and Dagenham,Carbon Reduction Commitment (CRC) transactions (income) (-),0.0,Outer London,0
Barnet,Carbon Reduction Commitment (CRC) transactions (income) (-),0.0,Outer London,0
Bexley,Carbon Reduction Commitment (CRC) transactions (income) (-),0.0,Outer London,0
Brent,Carbon Reduction Commitment (CRC) transactions (income) (-),0.0,Outer London,0
Bromley,Carbon Reduction Commitment (CRC) transactions (income) (-),0.0,Outer London,0
Camden,Carbon Reduction Commitment (CRC) transactions (income) (-),0.0,Inner London,0
